mileage,reg_code,standard_colour,standard_make,standard_model,vehicle_condition,year_of_registration,price,body_type,crossover_car_and_van,fuel_type,advert_year,vehicle_age,avg_miles_per_year
31000,67,BLACK,DSAUTOMOBILES,DS3,USED,2017,8250,HATCHBACK,0,PETROL,2020,3,10333
8717,19,SILVER,MERCEDES-BENZ,GLACLASS,USED,2019,20799,SUV,0,PETROL,2020,1,8717
18232,68,BLACK,PEUGEOT,208,USED,2018,9081,HATCHBACK,0,PETROL,2020,2,9116
35070,64,BLACK,BMW,X5,USED,2015,28950,SUV,0,DIESEL,2020,5,7014
29117,17,GREEN,NISSAN,MICRA,USED,2017,9700,HATCHBACK,0,PETROL,2020,3,9705
38732,66,SILVER,VAUXHALL,CORSA,USED,2017,6990,HATCHBACK,0,PETROL,2020,3,12910
54047,63,BLUE,BMW,1SERIES,USED,2013,8050,HATCHBACK,0,DIESEL,2020,7,7721
30240,67,ORANGE,MINI,HATCH,USED,2017,9989,HATCHBACK,0,PETROL,2020,3,10080
87000,14,GREY,VAUXHALL,ASTRA,USED,2014,4999,HATCHBACK,0,DIESEL,2020,6,14500
19399,67,BLACK,SKODA,SUPERB,USED,2017,18490,HATCHBACK,0,DIESEL,2020,3,6466
26213,67,RED,RENAULT,KADJAR,USED,2017,10450,SUV,0,DIESEL,2020,3,8737
35567,14,BLACK,MERCEDES-BENZ,MCLASS,USED,2014,17600,SUV,0,DIESEL,2020,6,5927
18000,67,RED,FIAT,500,USED,2017,7690,HATCHBACK,0,PETROL,2020,3,6000
49141,17,BLACK,MERCEDES-BENZ,ACLASS,USED,2017,17995,HATCHBACK,0,DIESEL,2020,3,16380
39000,14,GREY,CITROEN,C1,USED,2014,5080,CONVERTIBLE,0,PETROL,2020,6,6500
127000,51,RED,HONDA,CIVIC,USED,2001,700,HATCHBACK,0,PETROL,2020,19,6684
114254,61,GREY,AUDI,A3,USED,2011,3165,HATCHBACK,0,DIESEL,2020,9,12694
17000,65,BLUE,RENAULT,GRANDSCENIC,USED,2015,9895,MPV,0,DIESEL,2020,5,3400
120993,53,BLACK,BMW,Z4,USED,2003,3299,CONVERTIBLE,0,PETROL,2020,17,7117
50,20,BLACK,AUDI,A5,NEW,2020,43978,COUPE,0,DIESEL,2020,0,50
0,20,BLUE,RENAULT,CLIO,NEW,2020,14583,HATCHBACK,0,PETROL,2019,0,0
120179,61,SILVER,BMW,Z4,USED,2011,10000,CONVERTIBLE,0,PETROL,2020,9,13353
191000,H,ORANGE,VOLKSWAGEN,CORRADO,USED,1991,5599,COUPE,0,PETROL,2020,29,6586
19286,18,RED,RENAULT,CLIO,USED,2018,8613,HATCHBACK,0,PETROL,2020,2,9643
0,20,GREY,RENAULT,CLIO,NEW,2020,21600,HATCHBACK,0,PETROL,2020,0,0
50558,16,WHITE,VOLKSWAGEN,POLO,USED,2016,9299,HATCHBACK,0,PETROL,2020,4,12639
22595,68,SILVER,VAUXHALL,ASTRA,USED,2018,11711,HATCHBACK,0,PETROL,2020,2,11297
94002,60,SILVER,NISSAN,JUKE,USED,2010,3995,SUV,0,PETROL,2020,10,9400
1018,69,BROWN,HONDA,CR-V,USED,2019,28780,SUV,0,PETROL,2020,1,1018
28384,66,WHITE,HYUNDAI,TUCSON,USED,2016,16795,SUV,0,DIESEL,2020,4,7096
66500,63,RED,VAUXHALL,MERIVA,USED,2013,3995,MPV,0,PETROL,2020,7,9500
32000,06,SILVER,PORSCHE,911,USED,2006,31990,CONVERTIBLE,0,PETROL,2020,14,2285
8773,19,BLUE,MERCEDES-BENZ,CCLASS,USED,2019,19680,SALOON,0,PETROL,2020,1,8773
26909,65,WHITE,VOLKSWAGEN,TIGUAN,USED,2016,11995,SUV,0,DIESEL,2020,4,6727
15525,17,BLUE,SKODA,FABIA,USED,2017,8950,HATCHBACK,0,PETROL,2020,3,5175
142356,58,BLACK,NISSAN,QASHQAI,USED,2009,2990,HATCHBACK,0,DIESEL,2020,11,12941
7749,20,BLACK,KIA,NIRO,USED,2020,21490,SUV,0,PETROLHYBRID,2020,0,7749
102342,14,WHITE,RENAULT,MEGANE,USED,2014,4290,HATCHBACK,0,DIESEL,2020,6,17057
82900,62,BLACK,VAUXHALL,INSIGNIA,USED,2012,3495,HATCHBACK,0,DIESEL,2020,8,10362
32918,16,BLACK,VOLKSWAGEN,GOLF,USED,2016,11460,HATCHBACK,0,DIESEL,2020,4,8229
55000,57,WHITE,LANDROVER,DEFENDER110,USED,2008,18980,SUV,0,DIESEL,2020,12,4583
27116,67,GREY,VAUXHALL,CORSA,USED,2017,7299,HATCHBACK,0,PETROL,2020,3,9038
109890,09,BLACK,BMW,3SERIES,USED,2009,3495,SALOON,0,DIESEL,2020,11,9990
111800,60,BLACK,SEAT,IBIZA,USED,2011,2595,HATCHBACK,0,DIESEL,2020,9,12422
73946,61,WHITE,MAZDA,MX-5,USED,2012,8499,COUPE,0,PETROL,2020,8,9243
81387,64,BLUE,VOLKSWAGEN,UP!,USED,2014,3690,HATCHBACK,0,PETROL,2020,6,13564
59000,64,BROWN,HYUNDAI,IX35,USED,2014,9000,SUV,0,DIESEL,2020,6,9833
12574,19,BLUE,VAUXHALL,COMBOLIFE,USED,2019,14150,MPV,0,DIESEL,2020,1,12574
39000,15,SILVER,VAUXHALL,INSIGNIA,USED,2015,7599,HATCHBACK,0,DIESEL,2020,5,7800
82477,60,BLUE,VOLKSWAGEN,GOLF,USED,2010,3278,HATCHBACK,0,PETROL,2020,10,8247
52000,16,WHITE,BMW,5SERIES,USED,2016,17490,SALOON,0,DIESEL,2020,4,13000
2500,69,BLUE,HYUNDAI,I10,USED,2020,10991,HATCHBACK,0,PETROL,2020,0,2500
42647,16,SILVER,VOLKSWAGEN,POLO,USED,2016,8891,HATCHBACK,0,PETROL,2020,4,10661
94800,11,GREY,VOLVO,V60,USED,2011,8395,ESTATE,0,PETROL,2020,9,10533
12398,69,BLACK,NISSAN,JUKE,USED,2019,14440,SUV,0,PETROL,2020,1,12398
13376,18,GREY,SEAT,LEON,USED,2018,19250,HATCHBACK,0,PETROL,2020,2,6688
80101,12,BLUE,PEUGEOT,308,USED,2012,3950,HATCHBACK,0,DIESEL,2020,8,10012
0,20,WHITE,MERCEDES-BENZ,ACLASS,NEW,2020,31950,SALOON,0,PETROL,2020,0,0
103000,63,WHITE,VOLKSWAGEN,CC,USED,2013,6975,SALOON,0,DIESEL,2020,7,14714
89415,62,GREY,LANDROVER,DISCOVERY4,USED,2012,16995,SUV,0,DIESEL,2020,8,11176
59000,13,RED,VAUXHALL,CORSA,USED,2013,3695,HATCHBACK,0,DIESEL,2020,7,8428
113000,58,RED,CITROEN,GRANDC4PICASSO,USED,2008,1695,MPV,0,PETROL,2020,12,9416
35000,11,GREY,ABARTH,500,USED,2011,6450,HATCHBACK,0,PETROL,2020,9,3888
31000,65,OTHER_STANDARD_COLOUR,FIAT,500C,USED,2015,7190,CONVERTIBLE,0,PETROL,2020,5,6200
32691,14,WHITE,SUZUKI,SWIFT,USED,2014,6290,HATCHBACK,0,PETROL,2020,6,5448
0,20,BLACK,PEUGEOT,108,NEW,2020,9885,HATCHBACK,0,PETROL,2020,0,0
10,70,BLACK,PEUGEOT,508,USED,2020,25495,HATCHBACK,0,DIESEL,2020,0,10
79000,64,BLUE,VOLKSWAGEN,GOLF,USED,2014,7800,HATCHBACK,0,DIESEL,2020,6,13166
33693,67,BLACK,KIA,SPORTAGE,USED,2017,13699,SUV,0,PETROL,2020,3,11231
32281,17,BLUE,FIAT,500,USED,2017,7499,HATCHBACK,0,PETROL,2020,3,10760
16000,61,BLUE,RENAULT,KANGOO,USED,2011,6000,MPV,0,PETROL,2020,9,1777
109100,05,BLACK,BMW,6SERIES,USED,2005,5995,CONVERTIBLE,0,PETROL,2020,15,7273
23116,17,SILVER,PEUGEOT,108,USED,2017,7348,HATCHBACK,0,PETROL,2020,3,7705
27193,19,GREY,KIA,SORENTO,USED,2019,28499,SUV,0,DIESEL,2020,1,27193
41616,64,RED,JAGUAR,XF,USED,2014,12691,SALOON,0,DIESEL,2020,6,6936
62000,12,BLACK,LANDROVER,RANGEROVEREVOQUE,USED,2012,16950,SUV,0,DIESEL,2020,8,7750
2151,69,WHITE,FIAT,500,USED,2019,10999,HATCHBACK,0,PETROL,2020,1,2151
5250,69,GREY,BMW,1SERIES,USED,2019,20750,HATCHBACK,0,PETROL,2020,1,5250
40000,15,GREY,MERCEDES-BENZ,SLCLASS,USED,2015,26995,CONVERTIBLE,0,PETROL,2020,5,8000
6000,19,RED,VAUXHALL,CORSA,USED,2019,8780,HATCHBACK,0,PETROL,2020,1,6000
71500,62,BLUE,SKODA,YETI,USED,2012,7295,SUV,0,DIESEL,2020,8,8937
13000,18,WHITE,BMW,3SERIES,USED,2018,22990,SALOON,0,PETROLPLUG-INHYBRID,2020,2,6500
10,20,BLACK,BMW,3SERIES,NEW,2020,43173,ESTATE,0,DIESEL,2020,0,10
53000,15,GREY,AUDI,A3,USED,2015,13690,HATCHBACK,0,PETROL,2020,5,10600
44000,61,BLACK,FIAT,PUNTOEVO,USED,2011,2750,HATCHBACK,0,PETROL,2020,9,4888
89000,15,WHITE,LANDROVER,DEFENDER110,USED,2015,29995,SUV,1,DIESEL,2020,5,17800
21105,17,BRONZE,PEUGEOT,3008,USED,2017,19790,SUV,0,PETROL,2020,3,7035
53500,65,BLUE,BMW,4SERIES,USED,2015,14950,COUPE,0,DIESEL,2020,5,10700
3800,20,GREEN,SKODA,SUPERB,USED,2020,23995,HATCHBACK,0,PETROL,2020,0,3800
14079,18,WHITE,SKODA,KAROQ,USED,2018,20775,SUV,0,PETROL,2020,2,7039
71500,13,BLUE,BMW,X3,USED,2013,13995,SUV,0,DIESEL,2020,7,10214
68000,T,BLUE,JAGUAR,XKR,USED,1999,12950,CONVERTIBLE,0,PETROL,2020,21,3238
59359,12,BLACK,LANDROVER,RANGEROVEREVOQUE,USED,2012,15599,SUV,0,DIESEL,2020,8,7419
232,20,RED,NISSAN,X-TRAIL,USED,2020,19990,SUV,0,PETROL,2020,0,232
19939,13,RED,AUDI,A1,USED,2013,10995,HATCHBACK,0,PETROL,2020,7,2848
38000,15,RED,CITROEN,C1,USED,2015,2990,HATCHBACK,0,PETROL,2020,5,7600
17633,16,GREY,BMW,2SERIES,USED,2016,16650,CONVERTIBLE,0,PETROL,2020,4,4408
13510,18,RED,VAUXHALL,CORSA,USED,2018,7698,HATCHBACK,0,PETROL,2020,2,6755
7654,69,RED,KIA,STINGER,USED,2019,29995,HATCHBACK,0,PETROL,2020,1,7654
11000,17,RED,SKODA,YETI,USED,2017,12895,SUV,0,PETROL,2020,3,3666
80000,63,SILVER,BMW,X1,USED,2013,8215,SUV,0,DIESEL,2020,7,11428
31172,64,WHITE,BMW,1SERIES,USED,2015,10418,HATCHBACK,0,DIESEL,2020,5,6234
95600,14,RED,VOLKSWAGEN,GOLF,USED,2014,6350,HATCHBACK,0,DIESEL,2020,6,15933
39297,63,GREY,CITROEN,BERLINGO,USED,2014,6290,MPV,0,DIESEL,2020,6,6549
76214,65,WHITE,LEXUS,NXUNSPECIFIED,USED,2015,21995,ESTATE,0,PETROLHYBRID,2020,5,15242
500,69,BLACK,CITROEN,C3,USED,2020,12999,HATCHBACK,0,PETROL,2020,0,500
1000,70,RED,MAZDA,MAZDA3,USED,2020,23500,SALOON,0,PETROL,2020,0,1000
7000,69,WHITE,MERCEDES-BENZ,CCLASS,USED,2019,18990,SALOON,0,PETROL,2020,1,7000
61173,13,SILVER,VOLKSWAGEN,PASSAT,USED,2013,4800,ESTATE,0,DIESEL,2020,7,8739
8987,67,BLACK,RENAULT,CAPTUR,USED,2017,11650,SUV,0,PETROL,2020,3,2995
8,20,WHITE,VOLKSWAGEN,T-ROC,NEW,2020,25495,CONVERTIBLE,0,PETROL,2020,0,8
10,20,GREY,VOLKSWAGEN,T-CROSS,NEW,2020,24000,SUV,0,PETROL,2020,0,10
90000,56,BLACK,VAUXHALL,CORSA,USED,2006,1800,HATCHBACK,0,DIESEL,2020,14,6428
560,20,GREY,MITSUBISHI,MIRAGE,USED,2020,10990,HATCHBACK,0,PETROL,2020,0,560
25471,68,BLUE,VAUXHALL,ASTRA,USED,2018,10999,HATCHBACK,0,PETROL,2020,2,12735
18239,67,BLACK,MERCEDES-BENZ,ACLASS,USED,2017,18700,HATCHBACK,0,PETROL,2020,3,6079
69179,61,GREY,NISSAN,PIXO,USED,2012,2475,HATCHBACK,0,PETROL,2020,8,8647
180000,08,GREY,NISSAN,QASHQAI,USED,2008,750,HATCHBACK,0,DIESEL,2020,12,15000
20000,16,GREY,AUDI,A5,USED,2016,15555,HATCHBACK,0,PETROL,2020,4,5000
2715,68,GREY,HYUNDAI,SANTAFE,USED,2019,29495,SUV,0,DIESEL,2020,1,2715
41000,12,GREY,BMW,3SERIES,USED,2012,8995,COUPE,0,PETROL,2020,8,5125
92788,57,BLUE,VAUXHALL,VECTRA,USED,2007,1250,HATCHBACK,0,PETROL,2020,13,7137
83000,53,SILVER,NISSAN,MICRA,USED,2003,850,HATCHBACK,0,PETROL,2020,17,4882
22023,67,WHITE,KIA,SPORTAGE,USED,2017,20500,SUV,0,DIESEL,2020,3,7341
1564,20,RED,TOYOTA,YARIS,USED,2020,12392,HATCHBACK,0,PETROL,2020,0,1564
118000,16,BLUE,VOLKSWAGEN,PASSAT,USED,2016,7392,ESTATE,0,DIESEL,2020,4,29500
54133,65,GREY,VOLKSWAGEN,GOLF,USED,2016,14695,HATCHBACK,0,DIESEL,2020,4,13533
28957,68,BLACK,BMW,5SERIES,USED,2018,26450,ESTATE,0,DIESEL,2020,2,14478
38469,17,GREEN,SKODA,SUPERB,USED,2017,13899,ESTATE,0,DIESEL,2020,3,12823
65020,16,SILVER,BMW,4SERIESGRANCOUPE,USED,2016,13401,SALOON,0,DIESEL,2020,4,16255
1050,65,BLACK,RENAULT,TWIZY,USED,2015,7990,COUPE,0,ELECTRIC,2020,5,210
48894,62,BLUE,BMW,3SERIES,USED,2012,10990,SALOON,0,PETROL,2020,8,6111
95000,16,BLUE,BMW,4SERIESGRANCOUPE,USED,2016,14400,SALOON,0,DIESEL,2020,4,23750
3609,69,RED,PEUGEOT,308,USED,2019,14495,HATCHBACK,0,PETROL,2020,1,3609
13395,68,SILVER,VAUXHALL,ASTRA,USED,2019,11999,HATCHBACK,0,PETROL,2020,1,13395
57680,12,RED,SUZUKI,SWIFT,USED,2012,4395,HATCHBACK,0,PETROL,2020,8,7210
500,69,RED,CITROEN,C3,USED,2019,12500,HATCHBACK,0,PETROL,2020,1,500
51436,13,BLACK,BMW,3SERIES,USED,2013,11999,ESTATE,0,PETROL,2020,7,7348
86000,65,SILVER,VOLKSWAGEN,PASSAT,USED,2015,9690,ESTATE,0,DIESEL,2020,5,17200
81053,08,GREY,MINI,CLUBMAN,USED,2008,4499,ESTATE,0,PETROL,2020,12,6754
8990,18,GREY,HYUNDAI,IONIQ,USED,2018,14999,HATCHBACK,0,PETROLHYBRID,2020,2,4495
10,20,GREY,VOLKSWAGEN,TIGUANALLSPACE,NEW,2020,41594,SUV,0,DIESEL,2020,0,10
41339,66,RED,NISSAN,QASHQAI,USED,2016,13390,SUV,0,DIESEL,2020,4,10334
7095,19,WHITE,RENAULT,MEGANE,USED,2019,14499,HATCHBACK,0,DIESEL,2020,1,7095
25326,67,BLACK,KIA,SPORTAGE,USED,2017,11200,SUV,0,PETROL,2020,3,8442
11075,19,BLUE,PEUGEOT,308,USED,2019,11816,HATCHBACK,0,PETROL,2020,1,11075
25707,67,GREY,VOLKSWAGEN,PASSAT,USED,2018,16004,ESTATE,0,DIESEL,2020,2,12853
73581,16,BLACK,PEUGEOT,2008,USED,2016,5995,SUV,0,DIESEL,2020,4,18395
0,20,BLACK,RENAULT,CLIO,NEW,2020,19400,HATCHBACK,0,PETROL,2020,0,0
81820,17,BLACK,KIA,NIRO,USED,2017,12500,SUV,0,PETROLHYBRID,2020,3,27273
57545,64,BLACK,VOLKSWAGEN,POLO,USED,2014,5500,HATCHBACK,0,PETROL,2020,6,9590
48964,16,GREY,AUDI,A8,USED,2016,19750,SALOON,0,DIESEL,2020,4,12241
140000,06,BLACK,BMW,X5,USED,2006,4000,SUV,0,DIESEL,2020,14,10000
10,20,BLACK,VOLKSWAGEN,POLO,NEW,2020,16000,HATCHBACK,0,PETROL,2020,0,10
5042,19,BLACK,BMW,5SERIES,USED,2019,28480,SALOON,0,DIESEL,2020,1,5042
47000,62,BLACK,LEXUS,GS250,USED,2012,11000,SALOON,0,PETROL,2020,8,5875
89000,10,BLUE,MAZDA,MAZDA3,USED,2010,2695,HATCHBACK,0,DIESEL,2020,10,8900
90000,13,BLACK,AUDI,TT,USED,2013,5995,COUPE,0,DIESEL,2020,7,12857
65009,17,GREY,VOLKSWAGEN,TOURAN,USED,2017,15077,MPV,0,DIESEL,2020,3,21669
8445,19,SILVER,VAUXHALL,CORSA,USED,2019,9500,HATCHBACK,0,PETROL,2020,1,8445
96000,61,BLUE,BMW,X5,USED,2011,9595,SUV,0,DIESEL,2020,9,10666
56700,62,BLACK,NISSAN,QASHQAI,USED,2012,7995,SUV,0,PETROL,2020,8,7087
33066,17,BLUE,MERCEDES-BENZ,CCLASS,USED,2017,17062,SALOON,0,DIESEL,2020,3,11022
32001,65,WHITE,PEUGEOT,308SW,USED,2015,8000,ESTATE,0,DIESEL,2020,5,6400
32137,17,WHITE,KIA,PICANTO,USED,2017,5978,HATCHBACK,0,PETROL,2020,3,10712
3900,20,GREY,VOLKSWAGEN,TIGUAN,USED,2020,31980,SUV,0,DIESEL,2020,0,3900
23913,66,BLACK,VOLKSWAGEN,GOLF,USED,2016,12399,HATCHBACK,0,PETROL,2020,4,5978
3086,69,RED,JEEP,RENEGADE,USED,2019,15995,SUV,0,DIESEL,2020,1,3086
13847,17,RED,NISSAN,JUKE,USED,2017,9499,SUV,0,DIESEL,2020,3,4615
10,70,BLUE,MITSUBISHI,ECLIPSECROSS,USED,2020,23000,SUV,0,PETROL,2020,0,10
18375,18,SILVER,MAZDA,CX-5,USED,2018,20649,SUV,0,DIESEL,2020,2,9187
8441,66,BLUE,SKODA,FABIA,USED,2016,10395,ESTATE,0,PETROL,2019,3,2813
30787,16,RED,VOLKSWAGEN,POLO,USED,2016,9495,HATCHBACK,0,PETROL,2020,4,7696
15057,68,BLACK,SKODA,CITIGO,USED,2018,7750,HATCHBACK,0,PETROL,2020,2,7528
7881,67,RED,CITROEN,C3AIRCROSS,USED,2018,12295,SUV,0,PETROL,2020,2,3940
25057,63,BEIGE,VOLKSWAGEN,TIGUAN,USED,2013,11000,SUV,0,DIESEL,2020,7,3579
10094,67,BLACK,TOYOTA,YARIS,USED,2017,11499,HATCHBACK,0,PETROLHYBRID,2020,3,3364
11294,18,GREY,MERCEDES-BENZ,ECLASS,USED,2018,29500,COUPE,0,DIESEL,2020,2,5647
123435,62,GREEN,SEAT,IBIZA,USED,2012,2995,HATCHBACK,0,DIESEL,2020,8,15429
13306,17,BLUE,VOLVO,V40,USED,2017,11425,HATCHBACK,0,PETROL,2020,3,4435
69336,15,SILVER,MERCEDES-BENZ,CCLASS,USED,2015,16465,SALOON,0,DIESELHYBRID,2020,5,13867
99902,58,BLUE,PEUGEOT,207,USED,2008,1750,HATCHBACK,0,DIESEL,2020,12,8325
9250,68,BLACK,AUDI,Q2,USED,2019,20005,SUV,0,PETROL,2020,1,9250
7694,69,WHITE,SEAT,ATECA,USED,2020,25190,SUV,0,PETROL,2020,0,7694
19131,66,BLUE,VAUXHALL,MOKKAX,USED,2017,11000,SUV,0,PETROL,2020,3,6377
9244,19,GREY,AUDI,Q3,USED,2019,29995,SUV,0,PETROL,2020,1,9244
82000,14,RED,VAUXHALL,CORSA,USED,2014,4499,HATCHBACK,0,PETROL,2020,6,13666
29214,16,BLACK,HYUNDAI,TUCSON,USED,2016,15625,SUV,0,DIESEL,2020,4,7303
31211,66,BLACK,NISSAN,JUKE,USED,2016,8680,SUV,0,DIESEL,2020,4,7802
68194,12,GREY,VAUXHALL,CORSA,USED,2012,3299,HATCHBACK,0,PETROL,2020,8,8524
28000,18,WHITE,CITROEN,C3,USED,2018,9395,HATCHBACK,0,PETROL,2020,2,14000
3250,20,BLUE,VOLVO,S60,USED,2020,26990,SALOON,0,PETROL,2020,0,3250
24587,18,BLACK,AUDI,Q5,USED,2018,28995,SUV,0,PETROL,2020,2,12293
41557,17,RED,TOYOTA,AYGO,USED,2017,5295,HATCHBACK,0,PETROL,2020,3,13852
13000,68,GREY,INFINITI,Q30,USED,2018,11300,HATCHBACK,0,DIESEL,2020,2,6500
87331,Y,BLUE,BMW,Z3,USED,2001,5295,CONVERTIBLE,0,PETROL,2020,19,4596
33885,68,WHITE,SUZUKI,VITARA,USED,2018,12000,SUV,0,PETROL,2020,2,16942
94000,07,BLACK,LEXUS,IS220D,USED,2007,1500,SALOON,0,DIESEL,2020,13,7230
52000,15,WHITE,RENAULT,CLIO,USED,2015,5995,HATCHBACK,0,PETROL,2020,5,10400
6040,68,BLACK,HYUNDAI,IONIQ,USED,2019,16995,HATCHBACK,0,PETROLHYBRID,2020,1,6040
33003,68,SILVER,VAUXHALL,ASTRA,USED,2018,11800,HATCHBACK,0,PETROL,2020,2,16501
1861,69,BLACK,PEUGEOT,108,USED,2019,8990,HATCHBACK,0,PETROL,2020,1,1861
14298,13,RED,MAZDA,MAZDA2,USED,2013,5995,HATCHBACK,0,PETROL,2020,7,2042
15691,19,BLACK,HONDA,CR-V,USED,2019,20500,SUV,0,PETROL,2020,1,15691
17250,60,BLUE,VAUXHALL,CORSA,USED,2010,7495,HATCHBACK,0,PETROL,2020,10,1725
85000,05,SILVER,HONDA,JAZZ,USED,2005,1500,HATCHBACK,0,PETROL,2020,15,5666
27665,15,WHITE,FIAT,500,USED,2015,8495,HATCHBACK,0,PETROL,2020,5,5533
13179,18,SILVER,VOLVO,V90,USED,2018,25000,ESTATE,0,DIESEL,2020,2,6589
57756,06,BLACK,MAZDA,MX-5,USED,2006,4495,CONVERTIBLE,0,PETROL,2020,14,4125
43848,17,BLUE,SEAT,LEON,USED,2017,11978,HATCHBACK,0,DIESEL,2020,3,14616
96000,65,RED,RENAULT,CLIO,USED,2015,4795,HATCHBACK,0,DIESEL,2020,5,19200
51202,17,GREY,VOLKSWAGEN,GOLF,USED,2017,16995,HATCHBACK,0,DIESEL,2020,3,17067
18921,17,BLUE,HONDA,CR-V,USED,2017,14989,SUV,0,DIESEL,2020,3,6307
54000,17,BLUE,DACIA,SANDEROSTEPWAY,USED,2017,5995,HATCHBACK,0,DIESEL,2020,3,18000
41000,13,BLUE,FIAT,PUNTO,USED,2013,3695,HATCHBACK,0,PETROL,2020,7,5857
37500,14,WHITE,AUDI,A4,USED,2014,13995,SALOON,0,DIESEL,2020,6,6250
10,20,BLUE,ALFAROMEO,GIULIA,NEW,2020,64036,SALOON,0,PETROL,2020,0,10
32022,17,SILVER,VOLKSWAGEN,POLO,USED,2017,9295,HATCHBACK,0,PETROL,2020,3,10674
94531,62,BLACK,VOLKSWAGEN,TOUAREG,USED,2012,11999,SUV,0,DIESEL,2020,8,11816
999,70,RED,VOLKSWAGEN,POLO,USED,2020,15290,HATCHBACK,0,PETROL,2020,0,999
5798,69,WHITE,VAUXHALL,GRANDLANDX,USED,2019,18795,SUV,0,DIESEL,2020,1,5798
33236,67,SILVER,MERCEDES-BENZ,GLACLASS,USED,2017,21480,SUV,0,DIESEL,2020,3,11078
31441,66,WHITE,MERCEDES-BENZ,CCLASS,USED,2016,20990,ESTATE,0,DIESEL,2020,4,7860
90000,10,BLUE,SEAT,IBIZA,USED,2010,1995,HATCHBACK,0,PETROL,2020,10,9000
59537,11,BLACK,AUDI,S3,USED,2011,11495,HATCHBACK,0,PETROL,2020,9,6615
14810,66,BLACK,NISSAN,JUKE,USED,2016,9990,SUV,0,DIESEL,2020,4,3702
78094,60,SILVER,VAUXHALL,INSIGNIA,USED,2010,3990,HATCHBACK,0,DIESEL,2020,10,7809
102403,61,WHITE,VOLVO,C30,USED,2011,4990,COUPE,0,DIESEL,2020,9,11378
105500,11,BLACK,TOYOTA,LANDCRUISER,USED,2011,16495,SUV,0,DIESEL,2020,9,11722
17500,64,WHITE,FIAT,500,USED,2014,5425,HATCHBACK,0,PETROL,2020,6,2916
43433,62,WHITE,VOLKSWAGEN,POLO,USED,2012,6995,HATCHBACK,0,PETROL,2020,8,5429
40070,66,WHITE,HONDA,JAZZ,USED,2016,8990,HATCHBACK,0,PETROL,2020,4,10017
2000,20,GREY,VOLKSWAGEN,GOLF,USED,2020,26990,HATCHBACK,0,ELECTRIC,2020,0,2000
7500,69,MULTICOLOUR,RENAULT,CAPTUR,USED,2019,13995,SUV,0,PETROL,2020,1,7500
10,70,WHITE,DACIA,DUSTER,USED,2020,15000,SUV,0,PETROL,2020,0,10
122000,52,SILVER,JEEP,CHEROKEE,USED,2002,2900,SUV,0,DIESEL,2020,18,6777
67513,64,SILVER,MAZDA,MAZDA3,USED,2015,7700,HATCHBACK,0,DIESEL,2020,5,13502
50518,15,BLUE,SKODA,OCTAVIA,USED,2015,11300,ESTATE,0,DIESEL,2020,5,10103
49000,65,ORANGE,BMW,M3,USED,2015,30995,SALOON,0,PETROL,2020,5,9800
69488,63,BLUE,AUDI,A5,USED,2013,12395,COUPE,0,DIESEL,2020,7,9926
83000,12,BLACK,KIA,SPORTAGE,USED,2012,6480,SUV,0,DIESEL,2020,8,10375
10667,67,BLACK,LANDROVER,RANGEROVEREVOQUE,USED,2018,26444,SUV,0,DIESEL,2020,2,5333
32709,63,SILVER,MINI,COUNTRYMAN,USED,2013,9000,SUV,0,DIESEL,2020,7,4672
20000,66,WHITE,BMW,1SERIES,USED,2016,12399,HATCHBACK,0,PETROL,2020,4,5000
100000,03,GREY,BMW,Z4,USED,2003,4199,CONVERTIBLE,0,PETROL,2020,17,5882
29069,67,BLACK,NISSAN,PULSAR,USED,2017,9995,HATCHBACK,0,PETROL,2020,3,9689
18749,67,BLACK,MERCEDES-BENZ,ECLASS,USED,2017,20500,SALOON,0,DIESEL,2020,3,6249
27452,66,RED,AUDI,TT,USED,2016,18790,COUPE,0,PETROL,2020,4,6863
26733,67,WHITE,VOLKSWAGEN,SCIROCCO,USED,2017,15650,COUPE,0,DIESEL,2020,3,8911
109500,57,BLACK,SUZUKI,JIMNY,USED,2007,3500,SUV,0,PETROL,2020,13,8423
49000,12,SILVER,MERCEDES-BENZ,ECLASS,USED,2012,10900,SALOON,0,DIESEL,2020,8,6125
8088,19,WHITE,HONDA,CR-V,USED,2019,30030,SUV,0,PETROLHYBRID,2020,1,8088
58574,64,BLUE,TOYOTA,AURIS,USED,2014,6800,HATCHBACK,0,PETROL,2020,6,9762
126418,62,WHITE,VAUXHALL,ASTRA,USED,2013,2295,HATCHBACK,0,DIESEL,2020,7,18059
10198,68,ORANGE,VAUXHALL,MOKKAX,USED,2018,14000,SUV,0,PETROL,2020,2,5099
12187,18,BLUE,MAZDA,MAZDA3,USED,2018,15490,HATCHBACK,0,PETROL,2020,2,6093
41023,18,BLACK,PEUGEOT,3008,USED,2018,15990,SUV,0,DIESEL,2020,2,20511
59000,65,GREY,BMW,3SERIES,USED,2015,16995,SALOON,0,DIESEL,2020,5,11800
56000,12,BLUE,CITROEN,DS3,USED,2012,4795,HATCHBACK,0,DIESEL,2020,8,7000
90933,07,BLUE,BENTLEY,ARNAGE,USED,2007,27995,SALOON,0,PETROL,2020,13,6994
10904,18,RED,VAUXHALL,ZAFIRATOURER,USED,2018,14695,MPV,0,PETROL,2020,2,5452
11651,17,WHITE,HONDA,CIVIC,USED,2017,15239,HATCHBACK,0,PETROL,2020,3,3883
